0 [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
1 [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
2 [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
3 [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
4 [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
5 [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
6 [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
7 [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
8 [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
9 [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
10 [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
11 [1.7720628, 1.1044873, 1.000259, 1.0, 1.0, 1.0, 1.0, 1.0]
12 [1.0000027, 1.0000004, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
13 [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
14 [1.0, 1.0, 1.0, 1.0, 1.0, 1.000259, 1.1044873, 1.7720628]
15 [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0000004, 1.0000025]
16 [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
17 [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
18 [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
19 [0.5276338, 0.9360722, 0.9998415, 1.0, 1.0, 1.0, 1.0, 1.0]
20 [1.5769315, 1.0780792, 1.0001936, 1.0, 1.0, 1.0, 1.0, 1.0]
21 [1.0000019, 1.0000002, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
22 [1.0, 1.0, 1.0, 1.0, 1.0, 0.99987024, 0.94766027, 0.61325896]
23 [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9999998, 0.99999857]
24 [1.0, 1.0, 1.0, 1.0, 1.0, 1.0001936, 1.0780795, 1.5769331]
25 [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0000002, 1.000002]
26 [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
27 [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
28 [0.7274682, 0.9631168, 0.99990857, 1.0, 1.0, 1.0, 1.0, 1.0]
29 [0.99999905, 0.9999999, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
30 [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
31 [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
32 [1.0, 1.0, 1.0, 1.0, 1.0, 0.9999039, 0.9612258, 0.7134952]
33 [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9999999, 0.999999]
34 [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
35 [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
36 [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
37 [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
38 [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
39 [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
40 [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
41 [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
42 [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
43 [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
44 [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
45 [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
46 [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
47 [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
48 [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
49 [1.0, 1.0, 1.0, 1.0, 1.0, 1.000184, 1.0742728, 1.5488055]
